vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,pit_time,class,group,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,lap_time_seconds,START_UTC_SECONDS,lap,Steering_Angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
16,1,2,0 days 00:02:26.116000,2,,43.436,2,50.555,0,52.125,0,148.3,4:55.460,2025-11-10 13:44:53.276,0:43.436,0:50.555,0:52.125,,,Am,Legends,Toyota Gazoo Racing,GF,43.436,50.555,52.125,17.583,17.583,25.853,43.436,28.579,1:12.015,21.976,1:33.991,32.851,2:06.842,19.274,2:26.116,1,146.857,1747503762.857,,,,,,,,,,146.11599999999999,1747503616.7410002,2.0,-6.7825358122523625,0.01568729046022554,-0.12195458701615361,76.88974702834501,3.3090521182566293,6323.465753424657,7.080251447729351,7.250618713806766,143.96350609756098,1.0,0 days 00:02:26.116000,0.0
16,1,3,0 days 00:02:26.700000,0,,43.815,0,50.932,0,51.953,0,147.7,7:22.160,2025-11-10 13:47:19.976,0:43.815,0:50.932,0:51.953,,,Am,Legends,Toyota Gazoo Racing,GF,43.815,50.932,51.953,17.658,17.658,26.157,43.815,28.91,1:12.725,22.022,1:34.747,32.645,2:07.392,19.308,2:26.700,2,293.557,1747503909.557,,,,,,,,,,146.7,1747503762.8569999,3.0,-4.677615176151762,0.01582981029810298,-0.062492682926829274,76.28646070460704,3.395121951219512,6320.554200542006,5.7713929539295385,5.956437669376694,146.19957994579946,1.0,0 days 00:02:26.116000,0.584
16,1,4,0 days 00:02:26.471000,0,,43.478,0,50.837,0,52.156,0,147.9,9:48.631,2025-11-10 13:49:46.447,0:43.478,0:50.837,0:52.156,,,Am,Legends,Toyota Gazoo Racing,GF,43.478,50.837,52.156,17.508,17.508,25.970,43.478,28.707,1:12.185,22.13,1:34.315,32.611,2:06.926,19.545,2:26.471,3,440.028,1747504056.028,1747504055.0,2025-05-17 17:47:35,33.83,43.0,46.78,1013.6,0.36,268.0,0.0,146.471,1747503909.5570002,4.0,-8.722858110396208,0.015206230951574671,-0.1906623772434812,75.41200135455469,3.1615306467998647,6339.0372250423015,6.962746359634271,7.269541144598714,140.47057529610828,1.0,0 days 00:02:26.116000,0.355
16,1,5,0 days 00:02:27.900000,0,,43.603,0,51.589,0,52.708,0,146.5,12:16.531,2025-11-10 13:52:14.347,0:43.603,0:51.589,0:52.708,,,Am,Legends,Toyota Gazoo Racing,GF,43.603,51.589,52.708,17.544,17.544,26.059,43.603,29.247,1:12.850,22.342,1:35.192,32.826,2:08.018,19.882,2:27.900,4,587.928,1747504203.928,,,,,,,,,,147.9,1747504056.0279999,5.0,-6.125417661097853,0.014922434367541764,-0.11391348448687351,74.91738365155132,3.267601431980907,6301.747761194029,5.655177505966587,5.832717780429594,142.56371641791046,1.0,0 days 00:02:26.116000,1.784
16,1,6,0 days 00:02:26.697000,0,,43.469,0,50.997,0,52.231,0,147.7,14:43.228,2025-11-10 13:54:41.044,0:43.469,0:50.997,0:52.231,,,Am,Legends,Toyota Gazoo Racing,GF,43.469,50.997,52.231,17.499,17.499,25.970,43.469,28.814,1:12.283,22.183,1:34.466,32.853,2:07.319,19.378,2:26.697,5,734.625,1747504350.625,,,,,,,,,,146.697,1747504203.928,6.0,-5.935573720859825,0.018377838328792008,-0.11847895852255526,77.29267332727824,3.261277626400242,6347.6822995461425,6.77312140478353,6.961757493188012,143.06030303030303,1.0,0 days 00:02:26.116000,0.581
16,1,7,0 days 00:02:26.648000,0,,43.836,0,50.727,0,52.085,0,147.8,17:09.876,2025-11-10 13:57:07.692,0:43.836,0:50.727,0:52.085,,,Am,Legends,Toyota Gazoo Racing,GF,43.836,50.727,52.085,17.599,17.599,26.237,43.836,28.608,1:12.444,22.119,1:34.563,32.697,2:07.260,19.388,2:26.648,6,881.273,1747504497.273,,,,,,,,,,146.648,1747504350.625,7.0,-6.6014745711706295,0.017013241047246466,-0.1212431537767078,77.38118266626543,3.317785133915137,6304.511278195489,6.663693951248872,6.852727956665664,143.72762406015036,1.0,0 days 00:02:26.116000,0.532
16,1,8,0 days 00:02:26.181000,0,,43.583,0,50.646,0,51.952,0,148.2,19:36.057,2025-11-10 13:59:33.873,0:43.583,0:50.646,0:51.952,,,Am,Legends,Toyota Gazoo Racing,GF,43.583,50.646,51.952,17.631,17.631,25.952,43.583,28.514,1:12.097,22.132,1:34.229,32.715,2:06.944,19.237,2:26.181,7,1027.454,1747504643.454,,,,,,,,,,146.181,1747504497.273,8.0,-6.341529555149299,0.01797410115783059,-0.11902132845825715,76.78226081657526,3.2946374162096284,6337.22256097561,6.413726386349786,6.596427483241925,143.74190839694657,1.0,0 days 00:02:26.116000,0.065
16,1,9,0 days 00:02:26.133000,0,,43.514,0,50.717,0,51.902,3,148.3,22:02.190,2025-11-10 14:02:00.006,0:43.514,0:50.717,0:51.902,,,Am,Legends,Toyota Gazoo Racing,GF,43.514,50.717,51.902,17.511,17.511,26.003,43.514,28.608,1:12.122,22.109,1:34.231,32.633,2:06.864,19.269,2:26.133,8,1173.587,1747504789.587,,,,,,,,,,146.133,1747504643.454,9.0,-6.93340451494814,0.025515253203172664,-0.13262843197071386,78.39310250152532,3.3270286760219645,6339.919083969466,5.984521049420379,6.143122330689445,144.37128048780488,1.0,0 days 00:02:26.116000,0.017
16,1,10,0 days 00:02:26.469000,0,,43.492,0,50.676,0,52.301,0,147.9,24:28.659,2025-11-10 14:04:26.475,0:43.492,0:50.676,0:52.301,,,Am,Legends,Toyota Gazoo Racing,GF,43.492,50.676,52.301,17.434,17.434,26.058,43.492,28.545,1:12.037,22.131,1:34.168,32.694,2:06.862,19.607,2:26.469,9,1320.056,1747504936.056,,,,,,,,,,146.469,1747504789.587,10.0,-7.164277108433735,0.01690090361445783,-0.11826445783132529,75.60619277108434,3.3132530120481927,6306.871987951808,6.810415662650603,7.0296822289156635,143.67048192771085,1.0,0 days 00:02:26.116000,0.353
16,1,11,0 days 00:02:26.609000,0,,43.887,0,50.704,0,52.018,0,147.8,26:55.268,2025-11-10 14:06:53.084,0:43.887,0:50.704,0:52.018,,,Am,Legends,Toyota Gazoo Racing,GF,43.887,50.704,52.018,17.603,17.603,26.284,43.887,28.604,1:12.491,22.1,1:34.591,32.788,2:07.379,19.23,2:26.609,10,1466.665,1747505082.665,,,,,,,,,,146.609,1747504936.056,11.0,-6.630337423312884,0.019873006134969326,-0.12010030674846625,77.15796932515337,3.2524539877300613,6352.609494640123,6.778657975460122,6.994763803680982,142.88186830015314,1.0,0 days 00:02:26.116000,0.493
16,1,12,0 days 00:02:26.563000,0,,43.666,0,50.954,0,51.943,0,147.8,29:21.831,2025-11-10 14:09:19.647,0:43.666,0:50.954,0:51.943,,,Am,Legends,Toyota Gazoo Racing,GF,43.666,50.954,51.943,17.508,17.508,26.158,43.666,28.836,1:12.502,22.118,1:34.620,32.742,2:07.362,19.201,2:26.563,11,1613.228,1747505229.228,,,,,,,,,,146.563,1747505082.665,12.0,-6.478898254063817,0.017511137868753763,-0.12215984346779049,77.62219747140277,3.310355207706201,6310.019578313253,6.698350391330524,6.898190848886213,143.48236445783132,1.0,0 days 00:02:26.116000,0.447
16,1,13,0 days 00:02:26.720000,0,,43.727,0,50.795,0,52.198,0,147.7,31:48.551,2025-11-10 14:11:46.367,0:43.727,0:50.795,0:52.198,,,Am,Legends,Toyota Gazoo Racing,GF,43.727,50.795,52.198,17.535,17.535,26.192,43.727,28.649,1:12.376,22.146,1:34.522,32.886,2:07.408,19.312,2:26.720,12,1759.948,1747505375.948,,,,,,,,,,146.72,1747505229.228,13.0,-5.749090909090909,0.01888878787878788,-0.12275545454545456,77.04685454545455,3.2990909090909093,6320.613636363636,6.857422727272727,7.046539393939394,143.43231467473524,1.0,0 days 00:02:26.116000,0.604
16,1,14,0 days 00:02:27.026000,0,,43.697,0,50.960,0,52.369,0,147.4,34:15.577,2025-11-10 14:14:13.393,0:43.697,0:50.960,0:52.369,,,Am,Legends,Toyota Gazoo Racing,GF,43.697,50.96,52.369,17.602,17.602,26.095,43.697,28.806,1:12.503,22.154,1:34.657,32.968,2:07.625,19.401,2:27.026,13,1906.974,1747505522.974,,,,,,,,,,147.026,1747505375.948,14.0,-6.627742711151187,0.01719897805831079,-0.12041869552149083,76.36647430117223,3.315299068229636,6295.721804511279,5.784759543131951,5.976045987376015,143.27594594594595,1.0,0 days 00:02:26.116000,0.91
16,1,15,0 days 00:02:26.870000,0,,43.771,0,50.807,0,52.292,0,147.5,36:42.447,2025-11-10 14:16:40.263,0:43.771,0:50.807,0:52.292,,,Am,Legends,Toyota Gazoo Racing,GF,43.771,50.807,52.292,17.580,17.580,26.191,43.771,28.684,1:12.455,22.123,1:34.578,32.904,2:07.482,19.388,2:26.870,14,2053.844,1747505669.844,,,,,,,,,,146.87,1747505522.9740002,15.0,-6.529104028863499,0.019090499098015634,-0.12542032471437162,75.88137101623572,3.3087793144918822,6301.6481203007515,6.481369512928443,6.673531268791341,143.29448120300754,1.0,0 days 00:02:26.116000,0.754
16,1,16,0 days 00:02:27.887000,0,,44.299,0,51.285,0,52.303,0,146.5,39:10.334,2025-11-10 14:19:08.150,0:44.299,0:51.285,0:52.303,,,Am,Legends,Toyota Gazoo Racing,GF,44.299,51.285,52.303,17.983,17.983,26.316,44.299,29.052,1:13.351,22.233,1:35.584,33.039,2:08.623,19.264,2:27.887,15,2201.731,1747505817.731,,,,,,,,,,147.887,1747505669.8439999,16.0,-5.501922499249024,0.01369570441574046,-0.11857494743166115,74.3321297686993,3.3057975367978374,6238.74024024024,5.5220832081706215,5.684441273655753,141.92696696696697,1.0,0 days 00:02:26.116000,1.771
16,1,17,0 days 00:02:27.207000,0,,43.752,0,51.058,0,52.397,0,147.2,41:37.541,2025-11-10 14:21:35.357,0:43.752,0:51.058,0:52.397,,,Am,Legends,Toyota Gazoo Racing,GF,43.752,51.058,52.397,17.656,17.656,26.096,43.752,28.855,1:12.607,22.203,1:34.810,33.126,2:07.936,19.271,2:27.207,16,2348.938,1747505964.938,,,,,,,,,,147.207,1747505817.731,17.0,-6.879152898768399,0.017828477020126163,-0.11730970261339742,75.81599879843797,3.342745569240012,6246.956456456456,5.993846500450585,6.221006308200661,142.89855855855856,1.0,0 days 00:02:26.116000,1.091
16,1,18,0 days 00:02:27.597000,0,,43.960,0,51.180,0,52.457,0,146.8,44:05.138,2025-11-10 14:24:02.954,0:43.960,0:51.180,0:52.457,,,Am,Legends,Toyota Gazoo Racing,GF,43.96,51.18,52.457,17.489,17.489,26.471,43.960,29.086,1:13.046,22.094,1:35.140,33.003,2:08.143,19.454,2:27.597,17,2496.535,1747506112.535,,,,,,,,,,147.597,1747505964.9380002,18.0,-7.580113636363637,0.017767045454545456,-0.12040759569377991,74.99326555023924,3.283791866028708,6302.44245142003,5.63120514354067,5.789775717703349,142.7393423019432,1.0,0 days 00:02:26.116000,1.481
16,1,19,0 days 00:02:27.243000,0,,43.956,0,50.943,0,52.344,0,147.2,46:32.381,2025-11-10 14:26:30.197,0:43.956,0:50.943,0:52.344,,,Am,Legends,Toyota Gazoo Racing,FF,43.956,50.943,52.344,17.714,17.714,26.242,43.956,28.891,1:12.847,22.052,1:34.899,32.813,2:07.712,19.531,2:27.243,18,2643.778,1747506259.778,,,,,,,,,,147.243,1747506112.535,19.0,-7.06951695169517,0.016044404440444044,-0.12137263726372638,75.08987698769877,3.3381338133813383,6253.07796101949,5.791863186318632,5.987265226522652,142.9903748125937,1.0,0 days 00:02:26.116000,1.127
21,1,1,0 days 00:02:34.872000,0,,48.717,0,53.097,0,53.058,0,139.9,2:34.872,2025-11-10 13:42:32.688,0:48.717,0:53.097,0:53.058,,,Am,,Toyota Gazoo Racing,GF,48.717,53.097,53.058,22.093,22.093,26.624,48.717,30.269,1:18.986,22.828,1:41.814,33.234,2:15.048,19.824,2:34.872,0,6.269,1747503622.269,,,,,,,,,,154.872,1747503467.397,1.0,1.5897580329153604,-0.00996914184952978,-0.020814851097178684,19.511571806426332,1.2871277429467085,1307.3916238060249,1.5643622648902822,1.590104329937304,23.275811903012492,1.0,0 days 00:02:27.300000,7.572
21,1,2,0 days 00:02:27.665000,0,,44.003,0,50.936,0,52.726,0,146.7,5:02.537,2025-11-10 13:45:00.353,0:44.003,0:50.936,0:52.726,,,Am,,Toyota Gazoo Racing,GF,44.003,50.936,52.726,17.778,17.778,26.225,44.003,28.763,1:12.766,22.173,1:34.939,32.833,2:07.772,19.893,2:27.665,1,153.934,1747503769.934,,,,,,,,,,147.665,1747503622.269,2.0,-0.8230635335073977,0.009393095445314767,-0.12570931244560488,78.89458079489411,3.0574412532637076,6374.036231884058,6.967756019727299,7.084873803307224,138.36173913043478,1.0,0 days 00:02:27.300000,0.365
21,1,3,0 days 00:02:29.278000,0,,45.853,0,50.992,0,52.433,0,145.2,7:31.815,2025-11-10 13:47:29.631,0:45.853,0:50.992,0:52.433,,,Am,,Toyota Gazoo Racing,GF,45.853,50.992,52.433,18.100,18.100,27.753,45.853,28.759,1:14.612,22.233,1:36.845,32.981,2:09.826,19.452,2:29.278,2,303.212,1747503919.212,,,,,,,,,,149.278,1747503769.9339998,3.0,-0.38963341346153846,0.0005393629807692308,-0.13068449519230768,78.00536057692308,3.170673076923077,6441.103759398497,7.354006911057693,7.488085937499999,142.70984962406015,1.0,0 days 00:02:27.300000,1.978
21,1,4,0 days 00:02:27.388000,0,,44.234,0,50.954,0,52.200,2,147.0,9:59.203,2025-11-10 13:49:57.019,0:44.234,0:50.954,0:52.200,,,Am,,Toyota Gazoo Racing,GF,44.234,50.954,52.2,17.628,17.628,26.606,44.234,28.743,1:12.977,22.211,1:35.188,32.831,2:08.019,19.369,2:27.388,3,450.6,1747504066.6,,,,,,,,,,147.388,1747503919.212,4.0,0.30918246445497644,0.002533471563981043,-0.13177340047393366,79.53813092417062,3.1718009478672986,6389.780740740741,8.040721267772511,8.171675059241707,141.29382222222222,1.0,0 days 00:02:27.300000,0.088
21,1,5,0 days 00:02:28.581000,0,,44.412,0,51.614,0,52.555,0,145.8,12:27.784,2025-11-10 13:52:25.600,0:44.412,0:51.614,0:52.555,,,Am,,Toyota Gazoo Racing,GF,44.412,51.614,52.555,17.928,17.928,26.484,44.412,29.292,1:13.704,22.322,1:36.026,33.079,2:09.105,19.476,2:28.581,4,599.181,1747504215.181,,,,,,,,,,148.581,1747504066.6,5.0,0.5465304896365276,0.001904175428056473,-0.1371477921297687,80.47929708621209,3.234304595974767,6375.566066066066,7.345973265244818,7.499460799038751,142.92564564564563,1.0,0 days 00:02:27.300000,1.281
21,1,6,0 days 00:02:27.388000,0,,44.005,0,50.998,0,52.385,0,147.0,14:55.172,2025-11-10 13:54:52.988,0:44.005,0:50.998,0:52.385,,,Am,,Toyota Gazoo Racing,GF,44.005,50.998,52.385,17.710,17.710,26.295,44.005,28.768,1:12.773,22.23,1:35.003,32.882,2:07.885,19.503,2:27.388,5,746.569,1747504362.569,,,,,,,,,,147.388,1747504215.181,6.0,-1.2103694874851012,0.004800357568533969,-0.13172050059594756,79.68765196662694,3.211263408820024,6369.79433681073,8.119858462455303,8.26611442193087,141.79567809239938,1.0,0 days 00:02:27.300000,0.088
21,1,7,0 days 00:02:28.525000,0,,44.187,0,51.206,0,53.132,0,145.9,17:23.697,2025-11-10 13:57:21.513,0:44.187,0:51.206,0:53.132,,,Am,,Toyota Gazoo Racing,GF,44.187,51.206,53.132,18.087,18.087,26.100,44.187,28.817,1:13.004,22.389,1:35.393,33.570,2:08.963,19.562,2:28.525,6,895.094,1747504511.094,,,,,,,,,,148.525,1747504362.569,7.0,-0.6608945300695074,0.003989724992444846,-0.1262305832577818,79.71388637050468,3.202478090057419,6371.406344410876,7.147200060441221,7.300119371411303,142.24077039274925,1.0,0 days 00:02:27.300000,1.225
21,1,8,0 days 00:02:27.300000,2,,43.916,2,50.982,0,52.402,0,147.1,19:50.997,2025-11-10 13:59:48.813,0:43.916,0:50.982,0:52.402,,,Am,,Toyota Gazoo Racing,GF,43.916,50.982,52.402,17.820,17.820,26.096,43.916,28.805,1:12.721,22.177,1:34.898,33.067,2:07.965,19.335,2:27.300,7,1042.394,1747504658.394,,,,,,,,,,147.3,1747504511.094,8.0,-2.1863825983313467,0.0022640047675804528,-0.13382330154946365,78.95717818831942,3.187425506555423,6395.76304023845,7.99276221692491,8.144329558998807,141.79147540983607,1.0,0 days 00:02:27.300000,0.0
21,1,9,0 days 00:02:28.229000,0,,44.215,0,51.268,0,52.746,0,146.2,22:19.226,2025-11-10 14:02:17.042,0:44.215,0:51.268,0:52.746,,,Am,,Toyota Gazoo Racing,GF,44.215,51.268,52.746,17.919,17.919,26.296,44.215,28.944,1:13.159,22.324,1:35.483,33.295,2:08.778,19.451,2:28.229,8,1190.623,1747504806.623,1747504807.0,2025-05-17 18:00:07,33.99,43.3,46.11,1013.6,0.36,216.0,0.0,148.22899999999998,1747504658.3939998,9.0,-0.02750973928678447,0.00467126161222655,-0.13408720407551694,78.47316451902907,3.227449805214264,6391.754122938531,6.7566302067725506,6.895002996703626,142.85970014992503,1.0,0 days 00:02:27.300000,0.929
21,1,10,0 days 00:02:28.115000,0,,44.629,0,50.915,2,52.571,0,146.3,24:47.341,2025-11-10 14:04:45.157,0:44.629,0:50.915,0:52.571,,,Am,,Toyota Gazoo Racing,GF,44.629,50.915,52.571,17.815,17.815,26.814,44.629,28.704,1:13.333,22.211,1:35.544,32.943,2:08.487,19.628,2:28.115,9,1338.738,1747504954.738,,,,,,,,,,148.115,1747504806.623,10.0,-0.8223648850403105,0.0023057629143027765,-0.13311675126903552,78.15200656912512,3.2448492087190206,6312.979104477612,6.963512988951926,7.10247984472977,142.05555223880597,1.0,0 days 00:02:27.300000,0.815
21,1,11,0 days 00:02:28.747000,0,,44.536,0,50.981,0,53.230,0,145.7,27:16.088,2025-11-10 14:07:13.904,0:44.536,0:50.981,0:53.230,,,Am,,Toyota Gazoo Racing,GF,44.536,50.981,53.23,17.894,17.894,26.642,44.536,28.751,1:13.287,22.23,1:35.517,33.688,2:09.205,19.542,2:28.747,10,1487.485,1747505103.485,,,,,,,,,,148.747,1747504954.738,11.0,-0.9797672336615935,0.000903909280811698,-0.13257743957027754,77.84249179349447,3.1996418979409134,6383.916542473919,6.862305282005371,7.001141450313339,142.29971684053652,1.0,0 days 00:02:27.300000,1.447
21,1,12,0 days 00:02:27.776000,0,,44.113,0,50.990,0,52.673,0,146.6,29:43.864,2025-11-10 14:09:41.680,0:44.113,0:50.990,0:52.673,,,Am,,Toyota Gazoo Racing,GF,44.113,50.99,52.673,17.766,17.766,26.347,44.113,28.835,1:12.948,22.155,1:35.103,33.155,2:08.258,19.518,2:27.776,11,1635.261,1747505251.261,,,,,,,,,,147.776,1747505103.485,12.0,0.7250446162998216,0.0006415823914336704,-0.13435514574657942,79.67105591909578,3.215348007138608,6340.287630402385,7.437870315288518,7.590284057108864,141.42147540983606,1.0,0 days 00:02:27.300000,0.476
21,1,13,0 days 00:02:28.630000,0,,44.860,0,51.182,0,52.588,0,145.8,32:12.494,2025-11-10 14:12:10.310,0:44.860,0:51.182,0:52.588,,,Am,,Toyota Gazoo Racing,GF,44.86,51.182,52.588,18.150,18.150,26.710,44.860,28.934,1:13.794,22.248,1:36.042,33.141,2:09.183,19.447,2:28.630,12,1783.891,1747505399.891,,,,,,,,,,148.63,1747505251.261,13.0,-1.361754916792738,0.0021204236006051435,-0.13078456883509834,77.80763388804841,3.2114977307110437,6390.213313161876,7.1753101361573375,7.320807866868382,142.50531013615733,1.0,0 days 00:02:27.300000,1.33
21,1,14,0 days 00:02:30.493000,0,,44.878,0,51.410,0,54.205,0,144.0,34:42.987,2025-11-10 14:14:40.803,0:44.878,0:51.410,0:54.205,,,Am,,Toyota Gazoo Racing,GF,44.878,51.41,54.205,18.254,18.254,26.624,44.878,28.901,1:13.779,22.509,1:36.288,34.176,2:10.464,20.029,2:30.493,13,1934.384,1747505550.384,,,,,,,,,,150.493,1747505399.891,14.0,-3.5855270994639667,-0.00016676593210244246,-0.13468880285884455,78.23765634306135,3.2013103037522335,6360.858420268256,7.302474687313877,7.448592912447886,141.56622950819673,1.0,0 days 00:02:27.300000,3.193
21,1,15,0 days 00:02:28.525000,0,,44.241,0,51.637,0,52.647,0,145.9,37:11.512,2025-11-10 14:17:09.328,0:44.241,0:51.637,0:52.647,,,Am,,Toyota Gazoo Racing,GF,44.241,51.637,52.647,17.851,17.851,26.390,44.241,29.033,1:13.274,22.604,1:35.878,33.128,2:09.006,19.519,2:28.525,14,2082.909,1747505698.909,,,,,,,,,,148.525,1747505550.3839998,15.0,0.1327631966971395,0.0007673252727808899,-0.12778207018578588,78.31491005603067,3.158950162194043,6337.261447562777,7.553917723385432,7.708964907107048,140.04462333825703,1.0,0 days 00:02:27.300000,1.225
21,1,16,0 days 00:02:29.266000,0,,44.766,0,51.683,0,52.817,0,145.2,39:40.778,2025-11-10 14:19:38.594,0:44.766,0:51.683,0:52.817,,,Am,,Toyota Gazoo Racing,GF,44.766,51.683,52.817,17.911,17.911,26.855,44.766,29.196,1:13.962,22.487,1:36.449,33.247,2:09.696,19.57,2:29.266,15,2232.175,1747505848.175,,,,,,,,,,149.266,1747505698.909,16.0,-1.780304841601913,0.0008505678421996411,-0.1276288105200239,78.77748356246265,3.2026300059772863,6347.058295964125,8.075448296473402,8.234550209205022,141.66914798206278,1.0,0 days 00:02:27.300000,1.966
21,1,17,0 days 00:02:28.337000,0,,44.241,0,51.166,0,52.930,0,146.1,42:09.115,2025-11-10 14:22:06.931,0:44.241,0:51.166,0:52.930,,,Am,,Toyota Gazoo Racing,GF,44.241,51.166,52.93,17.865,17.865,26.376,44.241,28.937,1:13.178,22.229,1:35.407,33.377,2:08.784,19.553,2:28.337,16,2380.512,1747505996.512,1747505998.0,2025-05-17 18:19:58,32.72,42.1,47.65,1013.4,9.36,108.0,0.0,148.337,1747505848.1750002,17.0,-1.3549777117384845,0.004165230312035661,-0.13201129271916792,78.22797325408618,3.1610698365527488,6382.728083209509,6.502887072808321,6.640549777117385,141.08616641901932,1.0,0 days 00:02:27.300000,1.037
21,1,18,0 days 00:02:28.741000,0,,44.455,0,51.230,0,53.056,0,145.7,44:37.856,2025-11-10 14:24:35.672,0:44.455,0:51.230,0:53.056,,,Am,,Toyota Gazoo Racing,GF,44.455,51.23,53.056,17.850,17.850,26.605,44.455,28.911,1:13.366,22.319,1:35.685,33.389,2:09.074,19.667,2:28.741,17,2529.253,1747506145.253,,,,,,,,,,148.74099999999999,1747505996.512,18.0,-2.0925644916540214,5.0986342943854436e-05,-0.13560121396054628,77.3435842185129,3.1693474962063735,6386.267071320182,6.665650986342944,6.80362215477997,141.2833080424886,1.0,0 days 00:02:27.300000,1.441
21,1,19,0 days 00:02:28.694000,0,,44.531,0,51.252,0,52.911,0,145.7,47:06.550,2025-11-10 14:27:04.366,0:44.531,0:51.252,0:52.911,,,Am,,Toyota Gazoo Racing,FF,44.531,51.252,52.911,18.230,18.230,26.301,44.531,28.906,1:13.437,22.346,1:35.783,33.333,2:09.116,19.578,2:28.694,18,2677.947,1747506293.947,,,,,,,,,,148.694,1747506145.253,19.0,-1.2697376267143707,0.0024692903995229575,-0.1289666070363745,78.07176207513417,3.184257602862254,6372.12220566319,7.155903398926656,7.289937388193202,141.49657228017884,1.0,0 days 00:02:27.300000,1.394
31,1,1,0 days 00:02:35.050000,0,,49.560,0,52.328,0,53.162,0,139.7,2:35.050,2025-11-10 13:42:32.866,0:49.560,0:52.328,0:53.162,,,Am,,Toyota Gazoo Racing,GF,49.56,52.328,53.162,22.242,22.242,27.318,49.560,29.725,1:19.285,22.603,1:41.888,33.451,2:15.339,19.711,2:35.050,0,6.447,1747503622.447,,,,,,,,,,155.05,1747503467.397,1.0,1.3595927390213833,0.015595119670110106,-0.03327879097053947,30.87380606215194,0.8675339029885644,2098.235281615303,2.8310725672745827,2.8701674956425625,40.11122422954304,1.0,0 days 00:02:27.222000,7.828
31,1,2,0 days 00:02:27.796000,0,,43.998,0,51.304,0,52.494,0,146.6,5:02.846,2025-11-10 13:45:00.662,0:43.998,0:51.304,0:52.494,,,Am,,Toyota Gazoo Racing,GF,43.998,51.304,52.494,17.791,17.791,26.207,43.998,29.11,1:13.108,22.194,1:35.302,33.015,2:08.317,19.479,2:27.796,1,154.243,1747503770.243,,,,,,,,,,147.796,1747503622.447,2.0,-1.058645955451348,0.038332063305978895,-0.12197655334114889,80.03669695193436,3.1582649472450175,6243.630498533725,8.12591735052755,8.2390592028136,138.13265395894427,1.0,0 days 00:02:27.222000,0.574
31,1,3,0 days 00:02:28.406000,0,,44.488,0,51.386,0,52.532,0,146.0,7:31.252,2025-11-10 13:47:29.068,0:44.488,0:51.386,0:52.532,,,Am,,Toyota Gazoo Racing,GF,44.488,51.386,52.532,17.800,17.800,26.688,44.488,29.173,1:13.661,22.213,1:35.874,33.050,2:08.924,19.482,2:28.406,2,302.649,1747503918.649,,,,,,,,,,148.406,1747503770.243,3.0,-0.5109223300970873,0.02754641990291262,-0.12634344660194174,81.08809769417475,3.262742718446602,6326.874242424243,8.399711771844661,8.510248786407766,142.45183333333335,1.0,0 days 00:02:27.222000,1.184
31,1,4,0 days 00:02:27.222000,2,,43.802,0,50.973,2,52.447,0,147.2,9:58.474,2025-11-10 13:49:56.290,0:43.802,0:50.973,0:52.447,,,Am,,Toyota Gazoo Racing,GF,43.802,50.973,52.447,17.576,17.576,26.226,43.802,28.767,1:12.569,22.206,1:34.775,33.081,2:07.856,19.366,2:27.222,3,449.871,1747504065.871,,,,,,,,,,147.222,1747503918.6490002,4.0,-0.8501741105223315,0.014903255109765331,-0.12189038607115822,81.25315064345195,3.2367903103709312,6339.197577592733,8.637552611657835,8.762214231642695,142.30827403482212,1.0,0 days 00:02:27.222000,0.0
31,1,5,0 days 00:02:28.676000,0,,43.791,0,52.463,0,52.422,2,145.7,12:27.150,2025-11-10 13:52:24.966,0:43.791,0:52.463,0:52.422,,,Am,,Toyota Gazoo Racing,GF,43.791,52.463,52.422,17.757,17.757,26.034,43.791,30.216,1:14.007,22.247,1:36.254,33.063,2:09.317,19.359,2:28.676,4,598.547,1747504214.547,,,,,,,,,,148.676,1747504065.8709998,5.0,-0.42825822168087696,0.014023903775883069,-0.12167128501827042,80.97206760048722,3.2518270401948843,6366.642041127189,8.68157506090134,8.807952192448234,143.1627951256664,1.0,0 days 00:02:27.222000,1.454
31,1,6,0 days 00:02:27.835000,0,,43.997,0,51.230,0,52.608,0,146.6,14:54.985,2025-11-10 13:54:52.801,0:43.997,0:51.230,0:52.608,,,Am,,Toyota Gazoo Racing,GF,43.997,51.23,52.608,17.577,17.577,26.420,43.997,29.034,1:13.031,22.196,1:35.227,33.076,2:08.303,19.532,2:27.835,5,746.382,1747504362.382,,,,,,,,,,147.835,1747504214.547,6.0,-1.5124033358605002,0.015423502653525399,-0.11465322213798333,80.63429416224413,3.2388172858225928,6347.7610015174505,8.445184988627748,8.572753601213039,142.27428679817908,1.0,0 days 00:02:27.222000,0.613
